#Fusion Locus Fused/NoFused Arm Telomere Terminal/InternalTEL GenDistToTEL DisplacementFromNEwrtWT
LC_IV_XV_V_VII_cen4 chr7_65_614400_624000 Donor armR CENTR7 InternalTEL 126400 -24.806
LC_IV_XV_V_VII_cen4 chr7_66_624000_633600 Donor armR CENTR7 InternalTEL 136000 -30.375
LC_IV_XV_V_VII_cen4 chr7_67_633600_643200 Donor armR CENTR7 InternalTEL 145600 -34.368
LC_IV_XV_V_VII_cen4 chr7_68_643200_652800 Donor armR CENTR7 InternalTEL 155200 -37.531
LC_IV_XV_V_VII_cen4 chr7_69_652800_662400 Donor armR CENTR7 InternalTEL 164800 -40.638
LC_IV_XV_V_VII_cen4 chr7_70_662400_672000 Donor armR CENTR7 InternalTEL 174400 -42.446
LC_IV_XV_V_VII_cen4 chr7_71_672000_681600 Donor armR CENTR7 InternalTEL 184000 -42.116
LC_IV_XV_V_VII_cen4 chr7_72_681600_691200 Donor armR CENTR7 InternalTEL 193600 -41.798
LC_IV_XV_V_VII_cen4 chr7_73_691200_700800 Donor armR CENTR7 InternalTEL 203200 -41.412
LC_IV_XV_V_VII_cen4 chr7_74_700800_710400 Donor armR CENTR7 InternalTEL 212800 -40.995
LC_IV_XV_V_VII_cen4 chr7_75_710400_720000 Donor armR CENTR7 InternalTEL 222400 -40.065
LC_IV_XV_V_VII_cen4 chr7_76_720000_729600 Donor armR CENTR7 InternalTEL 232000 -38.317
LC_IV_XV_V_VII_cen4 chr7_77_729600_739200 Donor armR CENTR7 InternalTEL 241600 -36.294
LC_IV_XV_V_VII_cen4 chr7_78_739200_748800 Donor armR CENTR7 InternalTEL 251200 -34.452
LC_IV_XV_V_VII_cen4 chr7_79_748800_758400 Donor armR CENTR7 InternalTEL 260800 -32.478
LC_IV_XV_V_VII_cen4 chr7_80_758400_768000 Donor armR CENTR7 InternalTEL 270400 -30.537
LC_IV_XV_V_VII_cen4 chr7_81_768000_777600 Donor armR CENTR7 InternalTEL 280000 -28.143
LC_IV_XV_V_VII_cen4 chr7_82_777600_787200 Donor armR CENTR7 InternalTEL 289600 -25.108
LC_IV_XV_V_VII_cen4 chr7_83_787200_796800 Donor armR CENTR7 InternalTEL 299200 -21.665
LC_IV_XV_V_VII_cen4 chr7_84_796800_806400 Donor armR TELR7 InternalTEL 292800 -18.446
LC_IV_XV_V_VII_cen4 chr7_85_806400_816000 Donor armR TELR7 InternalTEL 283200 -15.453
LC_IV_XV_V_VII_cen4 chr7_86_816000_825600 Donor armR TELR7 InternalTEL 273600 -11.649
LC_IV_XV_V_VII_cen4 chr7_87_825600_835200 Donor armR TELR7 InternalTEL 264000 -8.482
LC_IV_XV_V_VII_cen4 chr7_88_835200_844800 Donor armR TELR7 InternalTEL 254400 -4.999
LC_IV_XV_V_VII_cen4 chr7_89_844800_854400 Donor armR TELR7 InternalTEL 244800 -1.54
LC_IV_XV_V_VII_cen4 chr7_90_854400_864000 Donor armR TELR7 InternalTEL 235200 2.4
LC_IV_XV_V_VII_cen4 chr7_91_864000_873600 Donor armR TELR7 InternalTEL 225600 6.136
LC_IV_XV_V_VII_cen4 chr7_92_873600_883200 Donor armR TELR7 InternalTEL 216000 9.706
LC_IV_XV_V_VII_cen4 chr7_93_883200_892800 Donor armR TELR7 InternalTEL 206400 13.403
LC_IV_XV_V_VII_cen4 chr7_94_892800_902400 Donor armR TELR7 InternalTEL 196800 18.033
LC_IV_XV_V_VII_cen4 chr7_95_902400_912000 Donor armR TELR7 InternalTEL 187200 22.689
LC_IV_XV_V_VII_cen4 chr7_96_912000_921600 Donor armR TELR7 InternalTEL 177600 26.778
LC_IV_XV_V_VII_cen4 chr7_97_921600_931200 Donor armR TELR7 InternalTEL 168000 30.604
LC_IV_XV_V_VII_cen4 chr7_98_931200_940800 Donor armR TELR7 InternalTEL 158400 34.861
LC_IV_XV_V_VII_cen4 chr7_99_940800_950400 Donor armR TELR7 InternalTEL 148800 39.674
LC_IV_XV_V_VII_cen4 chr7_100_950400_960000 Donor armR TELR7 InternalTEL 139200 43.856
LC_IV_XV_V_VII_cen4 chr7_101_960000_969600 Donor armR TELR7 InternalTEL 129600 49.013
LC_IV_XV_V_VII_cen4 chr7_102_969600_979200 Donor armR TELR7 InternalTEL 120000 54.444
LC_IV_XV_V_VII_cen4 chr7_103_979200_988800 Donor armR TELR7 InternalTEL 110400 60.059
LC_IV_XV_V_VII_cen4 chr7_104_988800_998400 Donor armR TELR7 InternalTEL 100800 66.192
LC_IV_XV_V_VII_cen4 chr7_105_998400_1008000 Donor armR TELR7 InternalTEL 91200 72.644
LC_IV_XV_V_VII_cen4 chr7_106_1008000_1017600 Donor armR TELR7 InternalTEL 81600 80.418
LC_IV_XV_V_VII_cen4 chr7_107_1017600_1027200 Donor armR TELR7 InternalTEL 72000 88.817
LC_IV_XV_V_VII_cen4 chr7_108_1027200_1036800 Donor armR TELR7 InternalTEL 62400 97.413
LC_IV_XV_V_VII_cen4 chr7_109_1036800_1046400 Donor armR TELR7 InternalTEL 52800 106.098
LC_IV_XV_V_VII_cen4 chr7_110_1046400_1056000 Donor armR TELR7 InternalTEL 43200 116.59
LC_IV_XV_V_VII_cen4 chr7_111_1056000_1065600 Donor armR TELR7 InternalTEL 33600 128.926
LC_IV_XV_V_VII_cen4 chr7_112_1065600_1075200 Donor armR TELR7 InternalTEL 24000 145.453
LC_IV_XV_V_VII_cen4 chr7_113_1075200_1084800 Donor armR TELR7 InternalTEL 14400 167.597
LC_IV_XV_V_VII_cen4 chr7_114_1084800_1094400 Donor armR TELR7 InternalTEL 4800 184.815
LC_IV_XV_V_VII_cen4 chr8_1_0_9600 NoFused armL TELL8 TerminalTEL 4800 7.105
LC_IV_XV_V_VII_cen4 chr8_2_9600_19200 NoFused armL TELL8 TerminalTEL 14400 8.308
LC_IV_XV_V_VII_cen4 chr8_3_19200_28800 NoFused armL TELL8 TerminalTEL 24000 8.865
LC_IV_XV_V_VII_cen4 chr8_4_28800_38400 NoFused armL TELL8 TerminalTEL 33600 9.562
LC_IV_XV_V_VII_cen4 chr8_5_38400_48000 NoFused armL TELL8 TerminalTEL 43200 9.619
LC_IV_XV_V_VII_cen4 chr8_6_48000_57600 NoFused armL TELL8 TerminalTEL 52800 9.535
LC_IV_XV_V_VII_cen4 chr8_7_57600_67200 NoFused armL CENTR8 TerminalTEL 43200 10.103
LC_IV_XV_V_VII_cen4 chr8_8_67200_76800 NoFused armL CENTR8 TerminalTEL 33600 10.105
LC_IV_XV_V_VII_cen4 chr8_9_76800_86400 NoFused armL CENTR8 TerminalTEL 24000 9.099
LC_IV_XV_V_VII_cen4 chr8_10_86400_96000 NoFused armL CENTR8 TerminalTEL 14400 7.9
LC_IV_XV_V_VII_cen4 chr8_11_96000_105600 NoFused armL CENTR8 TerminalTEL 4800 5.988
LC_IV_XV_V_VII_cen4 chr8_12_105600_115200 NoFused armR CENTR8 TerminalTEL 4800 4.062
LC_IV_XV_V_VII_cen4 chr8_13_115200_124800 NoFused armR CENTR8 TerminalTEL 14400 3.632
LC_IV_XV_V_VII_cen4 chr8_14_124800_134400 NoFused armR CENTR8 TerminalTEL 24000 3.173
LC_IV_XV_V_VII_cen4 chr8_15_134400_144000 NoFused armR CENTR8 TerminalTEL 33600 2.476
LC_IV_XV_V_VII_cen4 chr8_16_144000_153600 NoFused armR CENTR8 TerminalTEL 43200 1.833
LC_IV_XV_V_VII_cen4 chr8_17_153600_163200 NoFused armR CENTR8 TerminalTEL 52800 1.756
LC_IV_XV_V_VII_cen4 chr8_18_163200_172800 NoFused armR CENTR8 TerminalTEL 62400 1.268
LC_IV_XV_V_VII_cen4 chr8_19_172800_182400 NoFused armR CENTR8 TerminalTEL 72000 0.547
LC_IV_XV_V_VII_cen4 chr8_20_182400_192000 NoFused armR CENTR8 TerminalTEL 81600 0.266
LC_IV_XV_V_VII_cen4 chr8_21_192000_201600 NoFused armR CENTR8 TerminalTEL 91200 -0.573
LC_IV_XV_V_VII_cen4 chr8_22_201600_211200 NoFused armR CENTR8 TerminalTEL 100800 -1.007
LC_IV_XV_V_VII_cen4 chr8_23_211200_220800 NoFused armR CENTR8 TerminalTEL 110400 -1.907
LC_IV_XV_V_VII_cen4 chr8_24_220800_230400 NoFused armR CENTR8 TerminalTEL 120000 -2.941
LC_IV_XV_V_VII_cen4 chr8_25_230400_240000 NoFused armR CENTR8 TerminalTEL 129600 -3.251
LC_IV_XV_V_VII_cen4 chr8_26_240000_249600 NoFused armR CENTR8 TerminalTEL 139200 -3.923
LC_IV_XV_V_VII_cen4 chr8_27_249600_259200 NoFused armR CENTR8 TerminalTEL 148800 -5.007
LC_IV_XV_V_VII_cen4 chr8_28_259200_268800 NoFused armR CENTR8 TerminalTEL 158400 -6.053
LC_IV_XV_V_VII_cen4 chr8_29_268800_278400 NoFused armR CENTR8 TerminalTEL 168000 -6.88
LC_IV_XV_V_VII_cen4 chr8_30_278400_288000 NoFused armR CENTR8 TerminalTEL 177600 -7.468
LC_IV_XV_V_VII_cen4 chr8_31_288000_297600 NoFused armR CENTR8 TerminalTEL 187200 -7.839
LC_IV_XV_V_VII_cen4 chr8_32_297600_307200 NoFused armR CENTR8 TerminalTEL 196800 -7.964
LC_IV_XV_V_VII_cen4 chr8_33_307200_316800 NoFused armR CENTR8 TerminalTEL 206400 -8.552
LC_IV_XV_V_VII_cen4 chr8_34_316800_326400 NoFused armR CENTR8 TerminalTEL 216000 -8.838
LC_IV_XV_V_VII_cen4 chr8_35_326400_336000 NoFused armR CENTR8 TerminalTEL 225600 -9.292
LC_IV_XV_V_VII_cen4 chr8_36_336000_345600 NoFused armR TELR8 TerminalTEL 225600 -9.365
LC_IV_XV_V_VII_cen4 chr8_37_345600_355200 NoFused armR TELR8 TerminalTEL 216000 -9.604
LC_IV_XV_V_VII_cen4 chr8_38_355200_364800 NoFused armR TELR8 TerminalTEL 206400 -9.237
LC_IV_XV_V_VII_cen4 chr8_39_364800_374400 NoFused armR TELR8 TerminalTEL 196800 -9.303
LC_IV_XV_V_VII_cen4 chr8_40_374400_384000 NoFused armR TELR8 TerminalTEL 187200 -9.036
LC_IV_XV_V_VII_cen4 chr8_41_384000_393600 NoFused armR TELR8 TerminalTEL 177600 -8.697
LC_IV_XV_V_VII_cen4 chr8_42_393600_403200 NoFused armR TELR8 TerminalTEL 168000 -8.775
LC_IV_XV_V_VII_cen4 chr8_43_403200_412800 NoFused armR TELR8 TerminalTEL 158400 -8.592
LC_IV_XV_V_VII_cen4 chr8_44_412800_422400 NoFused armR TELR8 TerminalTEL 148800 -8.163
LC_IV_XV_V_VII_cen4 chr8_45_422400_432000 NoFused armR TELR8 TerminalTEL 139200 -7.717
LC_IV_XV_V_VII_cen4 chr8_46_432000_441600 NoFused armR TELR8 TerminalTEL 129600 -7.003
LC_IV_XV_V_VII_cen4 chr8_47_441600_451200 NoFused armR TELR8 TerminalTEL 120000 -6.782
LC_IV_XV_V_VII_cen4 chr8_48_451200_460800 NoFused armR TELR8 TerminalTEL 110400 -7.014
LC_IV_XV_V_VII_cen4 chr8_49_460800_470400 NoFused armR TELR8 TerminalTEL 100800 -7.338
LC_IV_XV_V_VII_cen4 chr8_50_470400_480000 NoFused armR TELR8 TerminalTEL 91200 -7.438
LC_IV_XV_V_VII_cen4 chr8_51_480000_489600 NoFused armR TELR8 TerminalTEL 81600 -7.886
LC_IV_XV_V_VII_cen4 chr8_52_489600_499200 NoFused armR TELR8 TerminalTEL 72000 -7.791
LC_IV_XV_V_VII_cen4 chr8_53_499200_508800 NoFused armR TELR8 TerminalTEL 62400 -7.928
LC_IV_XV_V_VII_cen4 chr8_54_508800_518400 NoFused armR TELR8 TerminalTEL 52800 -8.255
LC_IV_XV_V_VII_cen4 chr8_55_518400_528000 NoFused armR TELR8 TerminalTEL 43200 -8.974
LC_IV_XV_V_VII_cen4 chr8_56_528000_537600 NoFused armR TELR8 TerminalTEL 33600 -6.805
LC_IV_XV_V_VII_cen4 chr8_57_537600_547200 NoFused armR TELR8 TerminalTEL 24000 -2.042
LC_IV_XV_V_VII_cen4 chr8_58_547200_556800 NoFused armR TELR8 TerminalTEL 14400 0.039
LC_IV_XV_V_VII_cen4 chr8_59_556800_566400 NoFused armR TELR8 TerminalTEL 4800 0.24
LC_IV_XV_V_VII_cen4 chr9_1_0_9600 NoFused armL TELL9 TerminalTEL 4800 -4.665
LC_IV_XV_V_VII_cen4 chr9_2_9600_19200 NoFused armL TELL9 TerminalTEL 14400 -3.217
LC_IV_XV_V_VII_cen4 chr9_3_19200_28800 NoFused armL TELL9 TerminalTEL 24000 -1.676
LC_IV_XV_V_VII_cen4 chr9_4_28800_38400 NoFused armL TELL9 TerminalTEL 33600 -1.28
LC_IV_XV_V_VII_cen4 chr9_5_38400_48000 NoFused armL TELL9 TerminalTEL 43200 -1.054
LC_IV_XV_V_VII_cen4 chr9_6_48000_57600 NoFused armL TELL9 TerminalTEL 52800 -1.572
LC_IV_XV_V_VII_cen4 chr9_7_57600_67200 NoFused armL TELL9 TerminalTEL 62400 -2.088
LC_IV_XV_V_VII_cen4 chr9_8_67200_76800 NoFused armL TELL9 TerminalTEL 72000 -2.882
LC_IV_XV_V_VII_cen4 chr9_9_76800_86400 NoFused armL TELL9 TerminalTEL 81600 -3.786
LC_IV_XV_V_VII_cen4 chr9_10_86400_96000 NoFused armL TELL9 TerminalTEL 91200 -4.519
LC_IV_XV_V_VII_cen4 chr9_11_96000_105600 NoFused armL TELL9 TerminalTEL 100800 -4.444
LC_IV_XV_V_VII_cen4 chr9_12_105600_115200 NoFused armL TELL9 TerminalTEL 110400 -4.156
LC_IV_XV_V_VII_cen4 chr9_13_115200_124800 NoFused armL TELL9 TerminalTEL 120000 -3.871
LC_IV_XV_V_VII_cen4 chr9_14_124800_134400 NoFused armL TELL9 TerminalTEL 129600 -3.3
LC_IV_XV_V_VII_cen4 chr9_15_134400_144000 NoFused armL TELL9 TerminalTEL 139200 -3.007
LC_IV_XV_V_VII_cen4 chr9_16_144000_153600 NoFused armL TELL9 TerminalTEL 148800 -3.834
LC_IV_XV_V_VII_cen4 chr9_17_153600_163200 NoFused armL TELL9 TerminalTEL 158400 -4.874
LC_IV_XV_V_VII_cen4 chr9_18_163200_172800 NoFused armL TELL9 TerminalTEL 168000 -4.804
LC_IV_XV_V_VII_cen4 chr9_19_172800_182400 NoFused armL TELL9 TerminalTEL 177600 -4.845
LC_IV_XV_V_VII_cen4 chr9_20_182400_192000 NoFused armL CENTR9 TerminalTEL 168000 -5.055
LC_IV_XV_V_VII_cen4 chr9_21_192000_201600 NoFused armL CENTR9 TerminalTEL 158400 -4.947
LC_IV_XV_V_VII_cen4 chr9_22_201600_211200 NoFused armL CENTR9 TerminalTEL 148800 -4.365
LC_IV_XV_V_VII_cen4 chr9_23_211200_220800 NoFused armL CENTR9 TerminalTEL 139200 -4.811
LC_IV_XV_V_VII_cen4 chr9_24_220800_230400 NoFused armL CENTR9 TerminalTEL 129600 -4.787
LC_IV_XV_V_VII_cen4 chr9_25_230400_240000 NoFused armL CENTR9 TerminalTEL 120000 -5.068
LC_IV_XV_V_VII_cen4 chr9_26_240000_249600 NoFused armL CENTR9 TerminalTEL 110400 -4.716
LC_IV_XV_V_VII_cen4 chr9_27_249600_259200 NoFused armL CENTR9 TerminalTEL 100800 -4.233
LC_IV_XV_V_VII_cen4 chr9_28_259200_268800 NoFused armL CENTR9 TerminalTEL 91200 -3.707
LC_IV_XV_V_VII_cen4 chr9_29_268800_278400 NoFused armL CENTR9 TerminalTEL 81600 -3.959
LC_IV_XV_V_VII_cen4 chr9_30_278400_288000 NoFused armL CENTR9 TerminalTEL 72000 -4.184
LC_IV_XV_V_VII_cen4 chr9_31_288000_297600 NoFused armL CENTR9 TerminalTEL 62400 -4.373
LC_IV_XV_V_VII_cen4 chr9_32_297600_307200 NoFused armL CENTR9 TerminalTEL 52800 -3.904
LC_IV_XV_V_VII_cen4 chr9_33_307200_316800 NoFused armL CENTR9 TerminalTEL 43200 -2.845
LC_IV_XV_V_VII_cen4 chr9_34_316800_326400 NoFused armL CENTR9 TerminalTEL 33600 -0.884
LC_IV_XV_V_VII_cen4 chr9_35_326400_336000 NoFused armL CENTR9 TerminalTEL 24000 0.32
LC_IV_XV_V_VII_cen4 chr9_36_336000_345600 NoFused armL CENTR9 TerminalTEL 14400 0.352
LC_IV_XV_V_VII_cen4 chr9_37_345600_355200 NoFused armL CENTR9 TerminalTEL 4800 0.643
LC_IV_XV_V_VII_cen4 chr9_38_355200_364800 NoFused armR CENTR9 TerminalTEL 4800 1.451
LC_IV_XV_V_VII_cen4 chr9_39_364800_374400 NoFused armR CENTR9 TerminalTEL 14400 2.44
LC_IV_XV_V_VII_cen4 chr9_40_374400_384000 NoFused armR CENTR9 TerminalTEL 24000 3.035
LC_IV_XV_V_VII_cen4 chr9_41_384000_393600 NoFused armR CENTR9 TerminalTEL 33600 2.838
LC_IV_XV_V_VII_cen4 chr9_42_393600_403200 NoFused armR TELR9 TerminalTEL 43200 0.947
LC_IV_XV_V_VII_cen4 chr9_43_403200_412800 NoFused armR TELR9 TerminalTEL 33600 0.17
LC_IV_XV_V_VII_cen4 chr9_44_412800_422400 NoFused armR TELR9 TerminalTEL 24000 0.652
LC_IV_XV_V_VII_cen4 chr9_45_422400_432000 NoFused armR TELR9 TerminalTEL 14400 0.493
LC_IV_XV_V_VII_cen4 chr9_46_432000_441600 NoFused armR TELR9 TerminalTEL 4800 -0.197
LC_IV_XV_V_VII_cen4 chr10_1_0_9600 NoFused armL TELL10 TerminalTEL 4800 -4.099
LC_IV_XV_V_VII_cen4 chr10_2_9600_19200 NoFused armL TELL10 TerminalTEL 14400 -1.977
LC_IV_XV_V_VII_cen4 chr10_3_19200_28800 NoFused armL TELL10 TerminalTEL 24000 -1.372
LC_IV_XV_V_VII_cen4 chr10_4_28800_38400 NoFused armL TELL10 TerminalTEL 33600 -1.399
LC_IV_XV_V_VII_cen4 chr10_5_38400_48000 NoFused armL TELL10 TerminalTEL 43200 -1.188
LC_IV_XV_V_VII_cen4 chr10_6_48000_57600 NoFused armL TELL10 TerminalTEL 52800 -1.636
LC_IV_XV_V_VII_cen4 chr10_7_57600_67200 NoFused armL TELL10 TerminalTEL 62400 -1.544
LC_IV_XV_V_VII_cen4 chr10_8_67200_76800 NoFused armL TELL10 TerminalTEL 72000 -2.364
LC_IV_XV_V_VII_cen4 chr10_9_76800_86400 NoFused armL TELL10 TerminalTEL 81600 -2.416
LC_IV_XV_V_VII_cen4 chr10_10_86400_96000 NoFused armL TELL10 TerminalTEL 91200 -1.56
LC_IV_XV_V_VII_cen4 chr10_11_96000_105600 NoFused armL TELL10 TerminalTEL 100800 -1.176
LC_IV_XV_V_VII_cen4 chr10_12_105600_115200 NoFused armL TELL10 TerminalTEL 110400 -1.262
LC_IV_XV_V_VII_cen4 chr10_13_115200_124800 NoFused armL TELL10 TerminalTEL 120000 -0.909
LC_IV_XV_V_VII_cen4 chr10_14_124800_134400 NoFused armL TELL10 TerminalTEL 129600 -1.138
LC_IV_XV_V_VII_cen4 chr10_15_134400_144000 NoFused armL TELL10 TerminalTEL 139200 -2.428
LC_IV_XV_V_VII_cen4 chr10_16_144000_153600 NoFused armL TELL10 TerminalTEL 148800 -4.496
LC_IV_XV_V_VII_cen4 chr10_17_153600_163200 NoFused armL TELL10 TerminalTEL 158400 -6.774
LC_IV_XV_V_VII_cen4 chr10_18_163200_172800 NoFused armL TELL10 TerminalTEL 168000 -8.048
LC_IV_XV_V_VII_cen4 chr10_19_172800_182400 NoFused armL TELL10 TerminalTEL 177600 -7.674
LC_IV_XV_V_VII_cen4 chr10_20_182400_192000 NoFused armL TELL10 TerminalTEL 187200 -7.409
LC_IV_XV_V_VII_cen4 chr10_21_192000_201600 NoFused armL TELL10 TerminalTEL 196800 -7.143
LC_IV_XV_V_VII_cen4 chr10_22_201600_211200 NoFused armL TELL10 TerminalTEL 206400 -6.688
LC_IV_XV_V_VII_cen4 chr10_23_211200_220800 NoFused armL TELL10 TerminalTEL 216000 -6.352
LC_IV_XV_V_VII_cen4 chr10_24_220800_230400 NoFused armL CENTR10 TerminalTEL 209600 -6.291
LC_IV_XV_V_VII_cen4 chr10_25_230400_240000 NoFused armL CENTR10 TerminalTEL 200000 -6.022
LC_IV_XV_V_VII_cen4 chr10_26_240000_249600 NoFused armL CENTR10 TerminalTEL 190400 -6.333
LC_IV_XV_V_VII_cen4 chr10_27_249600_259200 NoFused armL CENTR10 TerminalTEL 180800 -6.488
LC_IV_XV_V_VII_cen4 chr10_28_259200_268800 NoFused armL CENTR10 TerminalTEL 171200 -5.91
LC_IV_XV_V_VII_cen4 chr10_29_268800_278400 NoFused armL CENTR10 TerminalTEL 161600 -5.596
LC_IV_XV_V_VII_cen4 chr10_30_278400_288000 NoFused armL CENTR10 TerminalTEL 152000 -6.267
LC_IV_XV_V_VII_cen4 chr10_31_288000_297600 NoFused armL CENTR10 TerminalTEL 142400 -6.144
LC_IV_XV_V_VII_cen4 chr10_32_297600_307200 NoFused armL CENTR10 TerminalTEL 132800 -5.328
LC_IV_XV_V_VII_cen4 chr10_33_307200_316800 NoFused armL CENTR10 TerminalTEL 123200 -4.278
LC_IV_XV_V_VII_cen4 chr10_34_316800_326400 NoFused armL CENTR10 TerminalTEL 113600 -4.376
LC_IV_XV_V_VII_cen4 chr10_35_326400_336000 NoFused armL CENTR10 TerminalTEL 104000 -4.708
LC_IV_XV_V_VII_cen4 chr10_36_336000_345600 NoFused armL CENTR10 TerminalTEL 94400 -4.952
LC_IV_XV_V_VII_cen4 chr10_37_345600_355200 NoFused armL CENTR10 TerminalTEL 84800 -5.153
LC_IV_XV_V_VII_cen4 chr10_38_355200_364800 NoFused armL CENTR10 TerminalTEL 75200 -4.617
LC_IV_XV_V_VII_cen4 chr10_39_364800_374400 NoFused armL CENTR10 TerminalTEL 65600 -3.683
LC_IV_XV_V_VII_cen4 chr10_40_374400_384000 NoFused armL CENTR10 TerminalTEL 56000 -2.724
LC_IV_XV_V_VII_cen4 chr10_41_384000_393600 NoFused armL CENTR10 TerminalTEL 46400 -1.269
LC_IV_XV_V_VII_cen4 chr10_42_393600_403200 NoFused armL CENTR10 TerminalTEL 36800 -0.711
LC_IV_XV_V_VII_cen4 chr10_43_403200_412800 NoFused armL CENTR10 TerminalTEL 27200 -0.882
LC_IV_XV_V_VII_cen4 chr10_44_412800_422400 NoFused armL CENTR10 TerminalTEL 17600 -0.185
LC_IV_XV_V_VII_cen4 chr10_45_422400_432000 NoFused armL CENTR10 TerminalTEL 8000 0.451
LC_IV_XV_V_VII_cen4 chr10_46_432000_441600 NoFused armR CENTR10 TerminalTEL 1600 0.89
LC_IV_XV_V_VII_cen4 chr10_47_441600_451200 NoFused armR CENTR10 TerminalTEL 11200 0.752
LC_IV_XV_V_VII_cen4 chr10_48_451200_460800 NoFused armR CENTR10 TerminalTEL 20800 0.674
LC_IV_XV_V_VII_cen4 chr10_49_460800_470400 NoFused armR CENTR10 TerminalTEL 30400 0.57
LC_IV_XV_V_VII_cen4 chr10_50_470400_480000 NoFused armR CENTR10 TerminalTEL 40000 0.736
LC_IV_XV_V_VII_cen4 chr10_51_480000_489600 NoFused armR CENTR10 TerminalTEL 49600 0.321
LC_IV_XV_V_VII_cen4 chr10_52_489600_499200 NoFused armR CENTR10 TerminalTEL 59200 -0.395
LC_IV_XV_V_VII_cen4 chr10_53_499200_508800 NoFused armR CENTR10 TerminalTEL 68800 -1.2
LC_IV_XV_V_VII_cen4 chr10_54_508800_518400 NoFused armR CENTR10 TerminalTEL 78400 -1.486
LC_IV_XV_V_VII_cen4 chr10_55_518400_528000 NoFused armR CENTR10 TerminalTEL 88000 -2.495
LC_IV_XV_V_VII_cen4 chr10_56_528000_537600 NoFused armR CENTR10 TerminalTEL 97600 -3.515
LC_IV_XV_V_VII_cen4 chr10_57_537600_547200 NoFused armR CENTR10 TerminalTEL 107200 -3.942
LC_IV_XV_V_VII_cen4 chr10_58_547200_556800 NoFused armR CENTR10 TerminalTEL 116800 -3.958
LC_IV_XV_V_VII_cen4 chr10_59_556800_566400 NoFused armR CENTR10 TerminalTEL 126400 -4.333
LC_IV_XV_V_VII_cen4 chr10_60_566400_576000 NoFused armR CENTR10 TerminalTEL 136000 -5.422
LC_IV_XV_V_VII_cen4 chr10_61_576000_585600 NoFused armR CENTR10 TerminalTEL 145600 -5.877
LC_IV_XV_V_VII_cen4 chr10_62_585600_595200 NoFused armR CENTR10 TerminalTEL 155200 -6.389
LC_IV_XV_V_VII_cen4 chr10_63_595200_604800 NoFused armR TELR10 TerminalTEL 148800 -6.279
LC_IV_XV_V_VII_cen4 chr10_64_604800_614400 NoFused armR TELR10 TerminalTEL 139200 -5.981
LC_IV_XV_V_VII_cen4 chr10_65_614400_624000 NoFused armR TELR10 TerminalTEL 129600 -5.426
LC_IV_XV_V_VII_cen4 chr10_66_624000_633600 NoFused armR TELR10 TerminalTEL 120000 -5.367
LC_IV_XV_V_VII_cen4 chr10_67_633600_643200 NoFused armR TELR10 TerminalTEL 110400 -5.113
LC_IV_XV_V_VII_cen4 chr10_68_643200_652800 NoFused armR TELR10 TerminalTEL 100800 -4.667
LC_IV_XV_V_VII_cen4 chr10_69_652800_662400 NoFused armR TELR10 TerminalTEL 91200 -4.128
LC_IV_XV_V_VII_cen4 chr10_70_662400_672000 NoFused armR TELR10 TerminalTEL 81600 -4.988
LC_IV_XV_V_VII_cen4 chr10_71_672000_681600 NoFused armR TELR10 TerminalTEL 72000 -5.11
LC_IV_XV_V_VII_cen4 chr10_72_681600_691200 NoFused armR TELR10 TerminalTEL 62400 -4.613
LC_IV_XV_V_VII_cen4 chr10_73_691200_700800 NoFused armR TELR10 TerminalTEL 52800 -3.593
LC_IV_XV_V_VII_cen4 chr10_74_700800_710400 NoFused armR TELR10 TerminalTEL 43200 -2.439
LC_IV_XV_V_VII_cen4 chr10_75_710400_720000 NoFused armR TELR10 TerminalTEL 33600 -2.203
LC_IV_XV_V_VII_cen4 chr10_76_720000_729600 NoFused armR TELR10 TerminalTEL 24000 -1.813
LC_IV_XV_V_VII_cen4 chr10_77_729600_739200 NoFused armR TELR10 TerminalTEL 14400 -2.373
LC_IV_XV_V_VII_cen4 chr10_78_739200_748800 NoFused armR TELR10 TerminalTEL 4800 -3.733
LC_IV_XV_V_VII_cen4 chr11_1_0_9600 NoFused armL TELL11 TerminalTEL 4800 -0.227
LC_IV_XV_V_VII_cen4 chr11_2_9600_19200 NoFused armL TELL11 TerminalTEL 14400 0.299
LC_IV_XV_V_VII_cen4 chr11_3_19200_28800 NoFused armL TELL11 TerminalTEL 24000 0.348
LC_IV_XV_V_VII_cen4 chr11_4_28800_38400 NoFused armL TELL11 TerminalTEL 33600 0.722
LC_IV_XV_V_VII_cen4 chr11_5_38400_48000 NoFused armL TELL11 TerminalTEL 43200 0.828
LC_IV_XV_V_VII_cen4 chr11_6_48000_57600 NoFused armL TELL11 TerminalTEL 52800 0.852
LC_IV_XV_V_VII_cen4 chr11_7_57600_67200 NoFused armL TELL11 TerminalTEL 62400 -1.436
LC_IV_XV_V_VII_cen4 chr11_8_67200_76800 NoFused armL TELL11 TerminalTEL 72000 -4.121
LC_IV_XV_V_VII_cen4 chr11_9_76800_86400 NoFused armL TELL11 TerminalTEL 81600 -6.78
LC_IV_XV_V_VII_cen4 chr11_10_86400_96000 NoFused armL TELL11 TerminalTEL 91200 -9.279
LC_IV_XV_V_VII_cen4 chr11_11_96000_105600 NoFused armL TELL11 TerminalTEL 100800 -9.173
LC_IV_XV_V_VII_cen4 chr11_12_105600_115200 NoFused armL TELL11 TerminalTEL 110400 -9.047
